src_bytes,service,dst_bytes,flag,diff_srv_rate,same_srv_rate,class
376,http,345,SF,0,1,normal
0,private,0,S0,0.05,0.13,neptune
105,private,146,SF,0,1,normal
334,ftp_data,0,SF,0,1,warezclient
0,domain,0,S0,0.05,0.07,neptune
30,eco_i,0,SF,0.5,0.25,normal
1053,smtp,329,SF,0,1,normal
46,domain_u,130,SF,0,1,normal
45,domain_u,119,SF,0.01,0.99,normal
1539,smtp,395,SF,0,1,normal
0,private,0,S0,0.07,0.02,neptune
0,csnet_ns,0,S0,0.07,0.03,neptune
358,http,1758,SF,0,1,normal
44,domain_u,133,SF,0,1,normal
282,http,1227,SF,0,1,normal
323,http,1509,SF,0,1,normal
105,private,105,SF,0,1,normal
218,http,358,SF,0,1,normal
0,netstat,0,REJ,0.08,0.02,neptune
0,private,0,REJ,0.05,0.08,neptune
329,http,303,SF,0,1,normal
788,smtp,328,SF,0,1,normal
311,http,4591,SF,0,1,normal
0,private,0,S0,0.05,0.09,neptune
0,uucp,0,S0,0.06,0.09,neptune
35,pop_3,130,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
0,private,0,S0,0.08,0.01,neptune
0,vmnet,0,S0,0.06,0.06,neptune
59,ftp_data,0,SF,0,1,normal
0,uucp,0,S0,0.06,0.05,neptune
226,http,1022,SF,0,1,normal
203,http,2108,SF,0,1,normal
2544,smtp,333,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
327,http,6721,SF,0,1,normal
0,nnsp,0,S0,0.07,0.03,neptune
0,name,0,S0,0.06,0.01,neptune
0,http,0,REJ,0,1,normal
0,whois,0,S0,0.06,0.09,neptune
0,netbios_dgm,0,S0,0.05,0.09,neptune
54540,http,8314,SF,0,1,back
0,private,0,RSTR,0,1,portsweep
0,gopher,0,REJ,0.07,0.06,neptune
28,private,0,SF,0,1,teardrop
8,eco_i,0,SF,0,1,ipsweep
0,ftp_data,0,S0,0.08,0.2,neptune
0,ssh,0,S0,0.05,0.07,neptune
763,smtp,335,SF,0,1,normal
0,iso_tsap,0,REJ,0.06,0.04,neptune
307,http,8339,SF,0,1,normal
0,domain,0,S0,0.06,0.06,neptune
0,ftp,0,RSTO,0.06,0.07,neptune
236,http,7262,SF,0,1,normal
246,ftp_data,0,SF,0,1,warezclient
0,Z39_50,0,S0,0.05,0.14,neptune
0,discard,0,S0,0.07,0.02,neptune
0,auth,0,S0,0.06,0.04,neptune
300,http,13038,SF,0,1,normal
254,http,390,SF,0,1,normal
147,other,105,SF,0,1,normal
0,private,0,S0,0.07,0.12,neptune
1,other,0,RSTR,0,1,portsweep
334,ftp_data,0,SF,0,1,warezclient
0,private,0,RSTR,0.54,0.03,portsweep
1221,ftp,3380,SF,0,1,normal
0,hostnames,0,S0,0.06,0.07,neptune
8,eco_i,0,SF,0,1,ipsweep
299,http,291,SF,0,1,normal
1874,ftp_data,0,SF,0,1,normal
1301,smtp,335,SF,0,1,normal
1,private,0,RSTR,0,1,portsweep
43,domain_u,132,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
0,telnet,0,S0,0.06,0.35,neptune
330,http,256,SF,0,1,normal
0,ftp_data,0,S0,0.05,0.09,neptune
302,http,7497,SF,0,1,normal
0,exec,0,S0,0.06,0.09,neptune
0,link,0,S0,0.07,0.07,neptune
0,finger,0,S0,0.06,0.07,neptune
0,netstat,0,S0,0.13,0.09,neptune
0,echo,0,S0,0.33,0.5,neptune
284,http,307,SF,0,1,normal
0,hostnames,0,S0,0.06,0.04,neptune
12,ftp_data,0,SF,0,1,normal
238,http,276,SF,0,1,normal
1194,smtp,482,SF,0,1,normal
6601,other,0,SF,0.38,0.05,normal
12,ftp_data,0,SF,0,1,normal
1452,smtp,330,SF,0,1,normal
2194619,ftp_data,0,SF,0,1,normal
0,private,0,REJ,0.06,0.15,neptune
0,Z39_50,0,REJ,0.52,0,portsweep
0,iso_tsap,0,S0,0.07,0.05,neptune
240,http,748,SF,0,1,normal
0,private,0,S0,0.07,0.04,neptune
42,domain_u,42,SF,0,1,normal
0,courier,0,S0,0.06,0.03,neptune
336,http,1294,SF,0,1,normal
11436,smtp,1383,SF,0,1,normal
0,ftp_data,0,S0,0.17,0.13,neptune
195,http,4768,SF,0,1,normal
516,other,4,SF,0,1,normal
286,http,3491,SF,0,1,normal
0,gopher,0,S0,0.06,0.07,neptune
215,http,1062,SF,0,1,normal
196,http,1337,SF,0,1,normal
722,smtp,334,SF,0,1,normal
0,private,0,REJ,1,0.5,portsweep
0,name,0,S0,0.06,0.01,neptune
214,http,3477,SF,0,1,normal
0,private,0,S0,0.07,0.01,neptune
232,http,2140,SF,0,1,normal
224,http,1783,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
192,ftp_data,0,SF,0,1,normal
294,http,478,SF,0,1,normal
0,private,0,REJ,1,0.01,satan
213,http,259,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
105,private,146,SF,0,1,normal
0,ftp_data,0,REJ,0.07,0.02,neptune
303,http,458,SF,0,1,normal
0,hostnames,0,S0,0.07,0.06,neptune
44,domain_u,126,SF,0,1,normal
73,domain_u,45,SF,0,1,normal
197,IRC,2276,S1,1,0.5,normal
0,private,0,RSTR,0,1,portsweep
242,http,6725,SF,0,1,normal
0,daytime,0,S0,0.06,0.02,neptune
308,http,607,SF,0,1,normal
0,imap4,0,S0,0.06,0.05,neptune
0,private,0,S0,0.06,0.03,neptune
291,http,868,SF,0,1,normal
0,telnet,0,S0,0.07,0.52,neptune
2697,smtp,331,SF,0,1,normal
1,private,0,SF,0,1,satan
0,exec,0,S0,0.06,0.17,neptune
0,courier,0,S0,0.07,0.02,neptune
200,http,3042,SF,0,1,normal
0,iso_tsap,0,S0,0.07,0.04,neptune
0,mtp,0,S0,0.06,0.05,neptune
8,finger,224,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
28,private,0,SF,0,1,teardrop
0,http,0,REJ,0.07,0.02,neptune
341,http,281,SF,0,1,normal
8,finger,493,SF,0,1,normal
0,private,0,S0,0.07,0.05,neptune
0,klogin,0,S0,0.05,0.14,neptune
1483,smtp,363,SF,0,1,normal
46,domain_u,128,SF,0,1,normal
2426,http,2737,SF,0,1,normal
36,domain_u,0,SF,0,1,normal
210,http,1425,SF,0,1,normal
0,courier,0,S0,0.06,0.17,neptune
0,bgp,0,S0,0.33,0.22,neptune
170,http,13603,SF,0,1,normal
0,whois,0,S0,0.13,0.04,neptune
8,eco_i,0,SF,0,1,ipsweep
0,bgp,0,S0,0.06,0.03,neptune
0,imap4,0,S0,0.06,0.03,neptune
0,private,0,S0,0.06,0.1,neptune
0,http,0,S0,0.06,0.13,neptune
269,http,8921,SF,0,1,normal
315,http,347,SF,0,1,normal
0,gopher,0,S0,0.06,0.01,neptune
0,bgp,0,S0,0.07,0.01,neptune
0,private,0,REJ,0.09,0.02,neptune
0,private,0,REJ,0,1,satan
216,http,7384,SF,0,1,normal
0,http,0,REJ,0,1,normal
0,private,0,RSTR,0,1,portsweep
235,http,12623,SF,0,1,normal
667,smtp,332,SF,0,1,normal
1160,smtp,333,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
1299,smtp,329,SF,0,1,normal
0,imap4,0,S0,0.06,0.01,neptune
0,private,0,S0,0.07,0.06,neptune
711,smtp,336,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
8,eco_i,0,SF,0,1,nmap
0,private,0,RSTR,0,1,portsweep
0,uucp,0,S0,0.06,0.02,neptune
0,private,0,REJ,1,0,satan
42,domain_u,42,SF,0,1,normal
0,private,0,RSTR,0.54,0.03,portsweep
147,other,0,SF,0,1,normal
0,http,0,REJ,0,1,normal
0,ftp,0,S0,0.06,0.07,neptune
222,http,5834,SF,0,1,normal
0,private,0,S0,0.05,0.11,neptune
198,http,1427,SF,0,1,normal
0,private,0,REJ,1,0.5,portsweep
520,ecr_i,0,SF,0,1,smurf
0,discard,0,S0,0.07,0,neptune
0,finger,0,S0,0.05,0.1,neptune
0,http,0,S0,0.08,0.22,neptune
8,eco_i,0,SF,0,1,nmap
0,echo,0,S0,0.06,0.06,neptune
0,supdup,0,S0,0.06,0.09,neptune
0,private,0,S0,0.06,0.12,neptune
217,http,1035,SF,0,1,normal
0,http,0,REJ,0.06,0.07,neptune
8,eco_i,0,SF,0,1,ipsweep
252,http,2795,SF,0,1,normal
200,http,940,SF,0,1,normal
0,telnet,0,S0,0.07,0.25,neptune
243,http,663,SF,0,1,normal
0,pop_2,0,S0,0.06,0.01,neptune
0,http,0,REJ,0,1,normal
0,private,0,S0,0.06,0,neptune
0,supdup,0,S0,0.06,0.03,neptune
0,private,0,S0,0.07,0.01,neptune
0,efs,0,REJ,0.08,0.1,neptune
0,private,0,S0,0.07,0.04,neptune
209,http,2408,SF,0,1,normal
215,http,11680,S1,0,1,normal
0,netbios_ns,0,REJ,0.07,0.02,neptune
31,domain_u,0,SF,0,1,normal
338,http,275,SF,0,1,normal
249,http,27998,SF,0,1,normal
232,http,5745,SF,0,1,normal
260,http,283,SF,0,1,normal
0,uucp,0,RSTO,0.07,0.13,neptune
0,private,0,S0,0.05,0.05,neptune
2168,smtp,402,SF,0,1,normal
373,ftp_data,0,SF,0,1,normal
347,http,1417,SF,0,1,normal
354,http,1875,SF,0,1,normal
0,telnet,0,S0,0.14,0.07,neptune
0,finger,0,RSTO,0.06,0.05,neptune
0,courier,0,REJ,0.07,0.14,neptune
0,ldap,0,S0,0.06,0.04,neptune
305,http,2698,SF,0,1,normal
0,finger,0,S0,0,1,neptune
105,private,147,SF,0.25,0.25,normal
221,http,602,SF,0,1,normal
887,smtp,436,SF,0,1,normal
695,smtp,328,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
495,ftp_data,0,SF,0,1,normal
0,efs,0,REJ,0.06,0.1,neptune
0,private,0,S0,0.05,0.03,neptune
2760,smtp,370,SF,0,1,normal
45,domain_u,83,SF,0,1,normal
756,smtp,332,SF,0,1,normal
0,other,0,S0,1,0,satan
218,http,6776,SF,0,1,normal
0,printer,0,RSTO,0.06,0.05,neptune
0,nntp,0,S0,0.05,0.1,neptune
0,private,0,S0,0.06,0.06,neptune
7196,ftp_data,0,SF,0,1,normal
46,domain_u,134,SF,0.01,1,normal
12,ftp_data,0,SF,0,1,normal
45,domain_u,130,SF,0,1,normal
43,domain_u,71,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
206,http,12642,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
2634,IRC,8611,RSTR,0,1,normal
334,telnet,10686,SF,0,1,normal
4539,ftp_data,0,SF,0,1,normal
320,http,520,SF,0,1,normal
30,eco_i,0,SF,1,0.5,normal
0,http,0,REJ,0,1,normal
281,http,759,SF,0,1,normal
345,http,3938,SF,0,1,normal
0,private,0,S0,0.07,0.08,neptune
223,http,408,SF,0,1,normal
0,time,0,S0,0.06,0.03,neptune
0,http,0,REJ,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,private,0,S0,0.07,0.09,neptune
204,http,260,SF,0,1,normal
0,ctf,0,S0,0.06,0.03,neptune
1,other,0,RSTR,0,1,portsweep
0,echo,0,S0,0.06,0.03,neptune
0,sunrpc,0,S0,0.07,0.03,neptune
676,telnet,23920,RSTR,0.67,0.67,normal
209,http,3556,SF,0,1,normal
0,private,0,S0,0.08,0.06,neptune
0,private,0,S0,0.05,0.06,neptune
229,http,934,SF,0,1,normal
0,gopher,0,S0,0.07,0.06,neptune
516,other,4,SF,0,1,normal
344,http,1247,SF,0,1,normal
0,imap4,0,S0,0.06,0.03,neptune
0,private,0,REJ,0.08,0.04,neptune
277,http,1224,SF,0,1,normal
325,http,3941,SF,0,1,normal
0,private,0,S0,0.06,0.06,neptune
1277,smtp,328,SF,0,1,normal
0,iso_tsap,0,S0,0.07,0.06,neptune
0,auth,0,S0,0.05,0.02,neptune
219,http,183,SF,0,1,normal
0,daytime,0,S0,0.75,0.25,neptune
0,private,0,S0,0.06,0.02,neptune
41,domain_u,71,SF,0,1,normal
0,private,0,S0,0.06,0.11,neptune
0,time,0,RSTR,0,1,portsweep
326,http,420,SF,0,1,normal
0,auth,0,S0,0.07,0.02,neptune
1032,ecr_i,0,SF,0,1,smurf
0,private,0,REJ,1,0,satan
334,ftp_data,0,SF,0,1,warezclient
8,eco_i,0,SF,0,1,ipsweep
0,private,0,RSTOS0,0.38,0.04,portsweep
0,private,0,S0,0.06,0.06,neptune
229,http,301,SF,0,1,normal
205,http,6622,SF,0,1,normal
0,discard,0,S0,0.06,0.07,neptune
319,http,583,SF,0,1,normal
0,ftp_data,0,S0,0.06,0.06,neptune
304,http,1380,SF,0,1,normal
9,finger,317,SF,0,1,normal
0,Z39_50,0,S0,0.06,0.06,neptune
356,http,1137,SF,0,1,normal
0,private,0,S0,0.06,0.19,neptune
44,domain_u,73,SF,0,1,normal
0,private,0,REJ,0.06,0.1,neptune
299,http,12471,SF,0,1,normal
381709090,telnet,0,RSTOS0,0,1,portsweep
6,smtp,123,SF,1,0.12,satan
0,telnet,15,RSTO,0,1,normal
0,time,0,RSTO,0.07,0.01,neptune
0,klogin,0,S0,0.06,0.18,neptune
366,http,4084,SF,0,1,normal
0,http,0,REJ,0,1,normal
0,hostnames,0,S0,0.06,0.07,neptune
2194619,ftp_data,0,SF,0,1,normal
145,other,105,SF,0.5,0.5,normal
146,other,105,SF,0.67,0.33,normal
0,private,0,REJ,0.08,0.17,neptune
45,domain_u,45,SF,0.03,0.99,normal
0,telnet,0,S0,0.06,0.25,neptune
0,private,0,S0,0.06,0.05,neptune
236,http,357,SF,0,1,normal
0,uucp_path,0,S0,0.05,0.13,neptune
0,private,0,S0,0.06,0.02,neptune
258,http,11380,SF,0,1,normal
0,private,0,RSTR,0,1,portsweep
188,http,13450,SF,0,1,normal
0,http,0,S0,0.33,0.56,neptune
1195,ftp,2449,SF,0,1,warezclient
992,smtp,329,SF,0,1,normal
0,systat,0,S0,0.06,0.06,neptune
310,http,255,SF,0,1,normal
2597,smtp,331,SF,0,1,normal
0,private,0,S0,0.05,0.14,neptune
251,http,1981,SF,0,1,normal
0,Z39_50,0,S0,0.05,0.02,neptune
748,ftp_data,0,SF,0,1,normal
158,http,38643,SF,0,1,normal
0,hostnames,0,S0,0.05,0.04,neptune
0,klogin,0,S0,0,1,neptune
8,eco_i,0,SF,0,1,ipsweep
0,discard,0,S0,0.06,0.13,neptune
229,http,682,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
10044,ftp_data,0,SF,0,1,normal
123,smtp,234,SF,0,1,normal
0,private,0,S0,0.05,0.13,neptune
276,http,108545,SF,0,1,normal
0,private,0,REJ,0,1,ipsweep
319,http,4143,SF,0,1,normal
280,http,16574,SF,0,1,normal
0,courier,0,S0,0.06,0.05,neptune
42,domain_u,42,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
2838,smtp,325,SF,0,1,normal
463,http,12604,SF,0,1,normal
0,private,0,S0,0.05,0.08,neptune
0,imap4,0,S0,0.05,0.02,neptune
45,domain_u,134,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,time,4,SF,0,1,normal
0,gopher,0,REJ,0.06,0.07,neptune
28,private,0,SF,0,1,teardrop
0,other,0,REJ,1,0,satan
294,http,3808,SF,0,1,normal
146,other,105,SF,0,1,normal
31,domain_u,91,SF,0,1,normal
29,domain_u,29,SF,0,1,normal
0,time,0,S0,0.06,0.15,neptune
1131,smtp,326,SF,0,1,normal
217,http,2887,SF,0,1,normal
1329,smtp,330,SF,0,1,normal
44,domain_u,145,SF,0.01,1,normal
0,imap4,0,S0,0.07,0.02,neptune
8,eco_i,0,SF,0,1,ipsweep
224,http,6874,SF,0,1,normal
290,http,1704,SF,0,1,normal
242,http,16819,RSTO,0,1,normal
197,http,7204,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
318,http,9696,SF,0,1,normal
0,private,0,S0,0.08,0.05,neptune
234,http,2659,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
1492,smtp,336,SF,0,1,normal
0,telnet,0,S0,0.15,0.15,neptune
0,finger,0,S0,0.11,0.33,neptune
0,smtp,0,S0,0,1,normal
303,http,6833,SF,0,1,normal
262,http,3819,SF,0,1,normal
0,telnet,0,RSTO,0.05,0.13,neptune
334,ftp_data,0,SF,0,1,warezclient
258,http,12037,SF,0,1,normal
215,private,0,SF,0,1,nmap
246,http,1600,SF,0,1,normal
312,http,3222,SF,0,1,normal
201,ftp_data,0,SF,0,1,normal
222,http,2446,SF,0,1,normal
290,http,2107,SF,0,1,normal
11376,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.06,0.12,neptune
306,http,3222,SF,0,1,normal
308,http,608,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
0,private,0,S0,0.07,0.08,neptune
0,private,0,REJ,1,0,satan
199,http,749,SF,0,1,normal
0,uucp,0,S0,0.05,0.02,neptune
8,eco_i,0,SF,0,1,ipsweep
1,private,0,RSTR,0,1,portsweep
0,iso_tsap,0,S0,0.06,0.04,neptune
564,tim_i,0,SF,0,1,pod
0,private,0,REJ,1,0.02,satan
280,http,9544,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
186,http,15495,SF,0,1,normal
0,link,0,S0,0.07,0.02,neptune
0,discard,0,S0,0.06,0.05,neptune
0,private,0,REJ,0.07,0.09,neptune
0,name,0,S0,0.05,0.08,neptune
44,domain_u,73,SF,0,1,normal
197,http,380,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
0,exec,0,S0,0.06,0.13,neptune
0,private,0,RSTR,0,1,portsweep
8,eco_i,0,SF,0,1,ipsweep
0,private,0,REJ,0.05,0.13,neptune
28,private,0,SF,0,1,teardrop
0,domain,0,S0,0.07,0.06,neptune
0,http,0,REJ,0,1,normal
0,iso_tsap,0,S0,0.05,0.08,neptune
0,private,0,S0,0.07,0.06,neptune
0,private,0,S0,0.06,0.08,neptune
8,eco_i,0,SF,0,1,ipsweep
0,finger,0,S0,0.14,0.24,neptune
14,auth,41,SF,0,1,normal
0,whois,0,S0,0.07,0,neptune
8,eco_i,0,SF,0,1,nmap
0,private,0,S0,0.05,0.12,neptune
1032,ecr_i,0,SF,0,1,smurf
181,urp_i,0,SF,1,0.5,normal
105,private,147,SF,0,1,normal
1,private,0,SF,0.27,0.08,satan
289,http,2488,SF,0,1,normal
45,domain_u,45,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
1121,IRC,7999,RSTR,0,1,normal
235,http,512,SF,0,1,normal
0,private,0,S0,0.07,0.02,neptune
299,http,1129,SF,0,1,normal
0,bgp,0,REJ,0.07,0.06,neptune
0,ftp,0,S0,0.05,0.23,neptune
0,pop_3,0,S0,0.06,0.06,neptune
520,ecr_i,0,SF,0,1,smurf
664,smtp,333,SF,0,1,normal
1770,smtp,328,SF,0,1,normal
42,domain_u,42,SF,0,1,normal
276,http,2924,SF,0,1,normal
0,remote_job,0,REJ,0.06,0.04,neptune
0,private,0,S0,0.07,0.08,neptune
299,http,1380,SF,0,1,normal
0,smtp,0,RSTO,0,1,normal
296,http,943,SF,0,1,normal
0,finger,0,S0,0.07,0.02,neptune
224,http,8621,SF,0,1,normal
2376,smtp,329,SF,0,1,normal
18,eco_i,0,SF,0,1,ipsweep
210,http,566,SF,0,1,normal
327,http,1695,SF,0,1,normal
0,private,0,S0,0.07,0.05,neptune
0,echo,0,S0,0.05,0.06,neptune
0,private,0,REJ,1,0.01,satan
306,http,1319,SF,0,1,normal
1211,smtp,282,SF,0,1,normal
44,domain_u,44,SF,0.01,0.99,normal
0,private,0,REJ,1,0.5,portsweep
43,domain_u,128,SF,0,1,normal
0,private,0,S0,0.06,0.06,neptune
229,http,8015,SF,0,1,normal
0,private,0,S0,0.06,0.09,neptune
307,http,321,SF,0,1,normal
0,Z39_50,0,S0,0.06,0.04,neptune
228,http,24786,SF,0,1,normal
0,private,0,S0,0.09,0.01,neptune
0,efs,0,S0,0.06,0.11,neptune
211,http,321,SF,0,1,normal
259,http,275,SF,0,1,normal
31,domain_u,47,SF,0,1,normal
0,telnet,0,S0,0.06,0.24,neptune
1,private,0,SF,0.33,0.6,satan
538,http,6471,SF,0,1,normal
0,http,0,REJ,0.06,0.04,neptune
520,ecr_i,0,SF,0,1,smurf
0,Z39_50,0,S0,0.06,0.07,neptune
748,ftp_data,0,SF,0,1,normal
0,http,0,S0,0.21,0.42,neptune
0,private,0,SH,0,1,nmap
43,domain_u,136,SF,0,1,normal
283,http,337,SF,0,1,normal
341,http,786,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
42,domain_u,42,SF,0,1,normal
0,private,0,S0,0.07,0.79,neptune
1,private,0,RSTR,0,1,portsweep
0,private,0,REJ,0.07,0.02,neptune
10389,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.07,0.02,neptune
45,domain_u,45,SF,0,1,normal
74,ftp_data,0,SF,0,1,normal
43,domain_u,68,SF,0,1,normal
1243,smtp,366,SF,0,1,normal
318,http,495,SF,0,1,normal
2194619,ftp_data,0,SF,0,1,normal
0,netstat,0,S0,0.08,0.07,neptune
78,domain_u,44,SF,0,1,normal
43,domain_u,116,SF,0.08,0.96,normal
1637,smtp,338,SF,0,1,normal
213,http,900,SF,0,1,normal
0,private,0,S0,0.05,0.16,neptune
1232,smtp,333,SF,0,1,normal
266,http,499,SF,0,1,normal
285,http,2531,SF,0,1,normal
0,private,0,S0,0.07,0.11,neptune
286,http,1425,SF,0,1,normal
30,domain_u,0,SF,0,1,normal
0,private,0,S0,0.04,0.13,neptune
0,private,0,S0,0.06,0.1,neptune
0,private,0,S0,0.06,0.01,neptune
223,http,3327,SF,0,1,normal
200,http,1061,SF,0,1,normal
0,telnet,0,S0,0.21,0.32,neptune
0,ftp_data,0,S0,0.11,0.16,neptune
1480,ecr_i,0,SF,0,1,pod
45,domain_u,140,SF,0,1,normal
0,private,0,S0,0.05,0.06,neptune
28,private,0,SF,0.02,0.99,teardrop
204,http,313,SF,0,1,normal
0,finger,0,S0,0.22,0.39,neptune
297,http,753,SF,0,1,normal
0,uucp_path,0,S0,0.06,0.01,neptune
0,uucp,0,RSTO,0.08,0.08,neptune
0,uucp_path,0,S0,0.07,0,neptune
300,http,311,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
0,http,0,REJ,0,1,normal
30,ftp_data,0,SF,0,1,warezclient
0,nnsp,0,S0,0.06,0.14,neptune
0,private,0,S0,0.06,0.04,neptune
8,eco_i,0,SF,0,1,nmap
0,private,0,RSTR,0,1,portsweep
105,private,146,SF,0,1,normal
1,other,0,SF,0,1,satan
244,http,263,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
0,private,0,S0,0.07,0.08,neptune
771,smtp,374,SF,0,1,normal
105,private,147,SF,0.25,0.25,normal
0,uucp_path,0,S0,0.07,0.04,neptune
254,http,5918,SF,0,1,normal
0,private,0,REJ,0.08,0.04,neptune
330,http,13508,SF,0,1,normal
0,exec,0,S0,0.06,0.1,neptune
0,http,0,REJ,0,1,normal
0,private,0,S0,0.06,0.08,neptune
166,telnet,23376,SF,0,1,normal
322,http,1408,SF,0,1,normal
28,private,0,SF,0,1,teardrop
30,ecr_i,0,SF,0,1,normal
45,domain_u,130,SF,0,1,normal
0,Z39_50,0,S0,0.05,0.05,neptune
8,eco_i,0,SF,0,1,ipsweep
0,private,0,S0,0.05,0.02,neptune
215,private,0,SF,0,1,nmap
298,http,3571,SF,0,1,normal
0,pop_3,0,RSTO,0.06,0.02,neptune
252,http,273544,SF,0,1,normal
0,private,0,REJ,0.07,0.02,neptune
0,private,0,S0,0.07,0.02,neptune
4539,ftp_data,0,SF,0,1,normal
197,http,18881,SF,0,1,normal
0,private,0,S0,0.04,0.06,neptune
0,imap4,0,REJ,0.06,0.11,neptune
259,http,1541,SF,0,1,normal
1193,smtp,333,SF,0,1,normal
46,domain_u,117,SF,0,1,normal
1016,smtp,332,SF,0,1,normal
0,other,0,REJ,1,0,satan
237,http,5250,SF,0,1,normal
0,nnsp,0,S0,0.05,0.02,neptune
0,uucp_path,0,S0,0.05,0,neptune
0,private,0,S0,0.09,0.33,neptune
219,http,6721,SF,0,1,normal
0,ctf,0,S0,0.06,0.05,neptune
0,echo,0,S0,0.06,0.02,neptune
8,eco_i,0,SF,0,1,ipsweep
0,uucp,0,RSTO,0.07,0.07,neptune
45,domain_u,72,SF,0,1,normal
0,private,0,S0,0.08,0.17,neptune
0,nnsp,0,S0,0.07,0.05,neptune
43,domain_u,107,SF,0,1,normal
0,csnet_ns,0,S0,0.09,0.01,neptune
276,http,71903,SF,0,1,normal
147,other,0,SF,0,1,normal
172,http,15119,SF,0,1,normal
42,domain_u,42,SF,0,1,normal
237,http,3891,SF,0,1,normal
200,http,267,SF,0,1,normal
360,http,1738,SF,0,1,normal
347,http,807,SF,0,1,normal
231,http,1225,SF,0,1,normal
224,http,4114,SF,0,1,normal
0,domain,0,S0,0.06,0.13,neptune
0,telnet,0,S0,0.06,0.07,neptune
201,http,2435,SF,0,1,normal
43,domain_u,71,SF,0.01,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,netbios_ns,0,S0,0.07,0.01,neptune
226,http,3709,SF,0,1,normal
704,ftp,2070,SF,0,1,normal
186,http,14609,SF,0,1,normal
44,pm_dump,672,SF,1,0.2,satan
8,eco_i,0,SF,0,1,nmap
0,uucp_path,0,REJ,0.07,0.03,neptune
0,iso_tsap,0,S0,0.06,0.07,neptune
30,eco_i,0,SF,0,1,normal
0,link,0,REJ,0,1,ipsweep
0,private,0,REJ,0.06,0.16,neptune
1231,ftp,2451,SF,0,1,warezclient
285,http,263,SF,0,1,normal
0,efs,0,S0,0.05,0.14,neptune
520,ecr_i,0,SF,0,1,smurf
0,nnsp,0,S0,0.06,0.13,neptune
272,http,4841,SF,0,1,normal
201,http,1148,SF,0,1,normal
286,http,1476,SF,0,1,normal
0,private,0,S0,0.05,0.08,neptune
0,private,0,REJ,0.07,0.03,neptune
370,http,274,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
8,finger,0,SF,0,1,normal
43,domain_u,73,SF,0,1,normal
1,private,0,SF,0,1,satan
888,smtp,328,SF,0,1,normal
268,http,656,SF,0,1,normal
0,name,0,S0,0.08,0.15,neptune
46,domain_u,77,SF,0,1,normal
383,ftp_data,0,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
0,private,0,S0,0.05,0,neptune
0,systat,0,RSTOS0,0.42,0.01,portsweep
1032,ecr_i,0,SF,0,1,smurf
257,http,1650,SF,0,1,normal
160,http,584,SF,0,1,normal
0,private,0,S0,0.07,0.08,neptune
0,exec,0,S0,0.05,0.13,neptune
0,domain,0,S0,0.06,0.14,neptune
1,private,0,RSTR,0,1,portsweep
210,http,10561,SF,0,1,normal
0,http_443,0,REJ,0.08,0.07,neptune
0,private,0,REJ,0,1,ipsweep
292,http,263,SF,0,1,normal
300,http,1444,SF,0,1,normal
0,private,0,REJ,0.07,0.07,neptune
0,other,0,REJ,1,0,satan
0,ssh,0,S0,0.05,0.1,neptune
186,http,14515,SF,0,1,normal
0,private,0,REJ,1,0.01,satan
334,http,479,SF,0,1,normal
318,http,760,SF,0,1,normal
305,http,928,SF,0,1,normal
740,ftp_data,0,SF,0,1,normal
204,http,269,SF,0,1,normal
0,exec,0,REJ,1,0.01,satan
8,eco_i,0,SF,0,1,nmap
0,telnet,0,S0,0.29,0.5,neptune
0,http,0,REJ,0,1,normal
1218,ftp,2449,SF,0,1,warezclient
286,http,7833,SF,0,1,normal
1,private,0,SF,0.25,0.88,satan
0,supdup,0,S0,0.06,0.11,neptune
0,private,0,S0,0.06,0.08,neptune
258,http,11758,SF,0,1,normal
355,http,8377,SF,0,1,normal
